id,name,genre
0116754,Prisoner of the Mountains,Drama
0118691,The Beautician and the Beast,Comedy
0120238,SubUrbia,Drama
0116565,Hotel de Love,Comedy
0119887,The Pest,Comedy
0119141,Fools Rush In,Comedy
0120357,Touch,Comedy
0118548,Absolute Power,Action
0120317,That Darn Cat,Action
0120434,Vegas Vacation,Comedy
0120318,That Old Feeling,Comedy
0116922,Lost Highway,Mystery
0120036,Rosewood,Action
0119008,Donnie Brasco,Biography
0118750,Booty Call,Comedy
0118859,City of Industry,Crime
0118702,Best Men,Action
0119432,Jungle 2 Jungle,Comedy
0116743,Kama Sutra: A Tale of Love,Crime
0119951,Private Parts,Biography
0120053,The Saint,Action
0120152,Smilla's Sense of Snow,Action
0118064,The Van,Comedy
0115964,Crash,Drama
0116041,The Daytrippers,Comedy
0119528,Liar Liar,Comedy
0120094,Selena,Biography
0118972,The Devil's Own,Action
0118829,Cats Don't Dance,Animation
0118663,B*A*P*S,Comedy
0116931,Love and Other Catastrophes,Comedy
0120389,Turbo: A Power Rangers Movie,Action
0119013,Double Team,Action
0119381,Inventing the Abbotts,Drama
0118615,Anaconda,Action
0119229,Grosse Pointe Blank,Action
0116762,Keys to Tulsa,Crime
0116783,Kissed,Drama
0118541,8 Heads in a Duffel Bag,Comedy
0113314,Hollow Reed,Drama
0119859,Paradise Road,Drama
0120366,Traveller,Crime
0120032,Romy and Michele's High School Reunion,Comedy
0120461,Volcano,Action
0115886,Children of the Revolution,Comedy
0118655,Austin Powers: International Man of Mystery,Comedy
0118771,Breakdown,Action
0120479,Warriors of Virtue,Action
0119109,Fathers' Day,Comedy
0119116,The Fifth Element,Action
0119809,Nowhere,Comedy
0116920,Losing Chase,Drama
0120190,Sprung,Comedy
0119578,Love! Valour! Compassion!,Comedy
0117615,Shall We Dance?,Comedy
0120394,Twin Town,Comedy
0118556,Addicted to Love,Comedy
0115744,Brassed Off,Comedy
0118964,The Designated Mourner,Drama
0119567,The Lost World: Jurassic Park,Action
0117359,Ponette,Drama
0117561,Schizopolis,Comedy
0114303,Rough Magic,Comedy
0120373,Trial and Error,Comedy
0118880,Con Air,Action
0114134,The Pillow Book,Drama
0112951,En avoir (ou pas),Drama
0120179,Speed 2: Cruise Control,Action
0118688,Batman & Robin,Action
0119019,Dream with the Fishes,Comedy
0120034,Roseanna's Grave,Comedy
0119282,Hercules,Animation
0119738,My Best Friend's Wedding,Comedy
0105569,Tetsuo II: Body Hammer,Horror
0115856,When the Cat's Away,Comedy
0119094,Face/Off,Action
0116384,Gabbeh,Drama
0119654,Men in Black,Adventure
0119848,Out to Sea,Comedy
0120512,Wild America,Action
0120133,A Simple Wish,Comedy
0118884,Contact,Drama
0119173,G.I. Jane,Action
0119190,George of the Jungle,Action
0118887,Cop Land,Crime
0119081,Event Horizon,Horror
0120177,Spawn,Action
0118570,Air Bud,Comedy
0119896,Picture Perfect,Comedy
0119361,In the Company of Men,Comedy
0119152,Free Willy 3: The Rescue,Adventure
0118818,Career Girls,Drama
0118883,Conspiracy Theory,Action
0118966,Desperate Measures,Action
0120207,Steel,Action
0120112,She's So Lovely,Drama
0119311,Hoodlum,Crime
0119509,Leave It to Beaver,Comedy
0119675,Mimic,Horror
0119695,Money Talks,Action
0119086,Excess Baggage,Action
0119484,Kull the Conqueror,Fantasy
0118571,Air Force One,Action
0118531,One Eight Seven,Drama
0102494,My Own Private Idaho,Drama
0120197,Star Maps,Comedy
0119360,In & Out,Comedy
0119051,The Edge,Action
0119874,The Peacemaker,Action
0119488,L.A. Confidential,Crime
0120102,Seven Years in Tibet,Adventure
0119468,Kiss the Girls,Crime
0120169,Soul Food,Comedy
0120524,Wishmaster,Fantasy
0120323,A Thousand Acres,Drama
0119174,The Game,Drama
0119123,Fire Down Below,Action
0120399,U Turn,Crime
0119632,The MatchMaker,Comedy
0118647,The Assignment,Action
0120151,A Smile Like Yours,Comedy
0120402,Ulee's Gold,Drama
0119349,The Ice Storm,Drama
0120192,Stag,Action
0118842,Chasing Amy,Comedy
0119326,How to Be a Player,Comedy
0119164,The Full Monty,Comedy
0116631,Alive and Kicking,Comedy
0119280,Mrs Brown,Biography
0119345,I Know What You Did Last Summer,Horror
0118971,The Devil's Advocate,Drama
0120029,RocketMan,Comedy
0119906,Playing God,Crime
0119324,The House of Yes,Comedy
0120539,Year of the Horse,Documentary
0119177,Gattaca,Drama
0119095,FairyTale: A True Story,Drama
0119891,Phantoms,Horror
0119535,A Life Less Ordinary,Comedy
0119080,Eve's Bayou,Drama
0119210,Switchback,Crime
0118689,Bean,Adventure
0119592,Mad City,Crime
0119832,One Night Stand,Drama
0120275,The Tango Lesson,Drama
0120490,Welcome to Sarajevo,Drama
0119527,Deceiver,Crime
0119978,The Rainmaker,Crime
0118749,Boogie Nights,Drama
0120201,Starship Troopers,Action
0107282,The Joy Luck Club,Drama
0120148,Sliding Doors,Comedy
0119707,Mortal Kombat: Annihilation,Action
0120382,The Truman Show,Comedy
0120520,The Wings of the Dove,Drama
0119723,Mrs Dalloway,Drama
0119994,Red Corner,Crime
0119395,The Jackal,Action
0118617,Anastasia,Animation
0120483,The Man Who Knew Too Little,Action
0118583,Alien: Resurrection,Action
0112318,Alien Escape,Sci-Fi
0118607,Amistad,Drama
0118632,The Apostle,Drama
0118698,Bent,Drama
0118804,The Butcher Boy,Comedy
0118954,Deconstructing Harry,Comedy
0119137,Flubber,Comedy
0119142,For Richer or Poorer,Comedy
0119217,Good Will Hunting,Drama
0119303,Home Alone 3,Comedy
0119668,Midnight in the Garden of Good and Evil,Crime
0119715,Mousehunt,Comedy
0119819,Office Killer,Comedy
0120082,Scream 2,Horror
0120255,The Sweet Hereafter,Drama
0120338,Titanic,Drama
0120347,Tomorrow Never Dies,Action
0119925,The Postman,Action
0119314,The Horse Whisperer,Drama
0120521,The Winter Guest,Drama
0119396,Jackie Brown,Crime
0119485,Kundun,Biography
0119718,Mr. Magoo,Adventure
0118715,The Big Lebowski,Comedy
0118566,Afterglow,Comedy
0119590,Ma Vie en Rose,Drama
0119223,Great Expectations,Drama
0118539,3 Ninjas: High Noon at Mega Mountain,Action
0120670,Firestorm,Thriller
0120820,Senseless,Comedy
0120885,Wag the Dog,Comedy
0118929,Dark City,Mystery
0120478,Star Kid,Adventure
0120696,Hard Rain,Action
0120693,Half Baked,Comedy
0119099,Fallen,Action
0120122,Shooting Fish,Comedy
0118643,The Prophecy II,Fantasy
0112913,Fallen Angels,Crime
0119815,Four Days in September,Action
0120185,Spice World,Comedy
0118956,Deep Rising,Action
0119734,Music from Another Room,Comedy
0120008,The Replacement Killers,Action
0119784,The Night Flier,Fantasy
0118747,Blues Brothers 2000,Action
0120888,The Wedding Singer,Comedy
0120184,Sphere,Drama
0120782,Palmetto,Crime
0119822,As Good as It Gets,Comedy
0119656,Men with Guns,Action
0119594,Twilight,Crime
0120873,U.S. Marshals,Action
0119574,Love and Death on Long Island,Comedy
0112619,Midaq Alley,Drama
0140282,In God's Hands,Action
0120661,Everest,Documentary
0118744,Hush,Drama
0120241,Suicide Kings,Comedy
0120744,The Man in the Iron Mask,Action
0120769,The Newton Boys,Action
0120890,Wild Things,Crime
0125454,Paulie,Adventure
0119250,Fireworks,Crime
0119942,Primary Colors,Comedy
0120510,Wide Awake,Comedy
0124179,Two Girls and a Guy,Comedy
0120219,Storefront Hitchcock,Documentary
0120772,The Object of My Affection,Comedy
0120645,Meet the Deedles,Comedy
0119305,Homegrown,Comedy
0120598,Barney's Great Adventure,Adventure
0124295,The Big One,Documentary
0120738,Lost in Space,Action
0120749,Mercury Rising,Action
0120176,The Spanish Prisoner,Drama
0120632,City of Angels,Drama
0120728,The Last Days of Disco,Comedy
0120773,The Odd Couple II,Adventure
0120765,My Giant,Comedy
0124718,He Got Game,Drama
0119196,The Gingerbread Man,Thriller
0118819,Live Flesh,Drama
0120906,Zero Effect,Comedy
0119792,Nil by Mouth,Drama
0118755,The Borrowers,Adventure
0118727,Love Walked In,Drama
0120723,Kissing a Fool,Comedy
0120725,Krippendorf's Tribe,Comedy
0138563,Kurt & Courtney,Documentary
0117786,Mr. Nice Guy,Action
0120265,Taste of Cherry,Drama
0119448,Character,Crime
0118785,Junk Mail,Comedy
0120841,Species II,Action
0120742,Major League: Back to the Minors,Comedy
0120838,Sour Grapes,Comedy
0141986,Wild Man Blues,Documentary
0120609,The Big Hit,Action
0119683,Les Misérables,Crime
0120211,Still Breathing,Comedy
0118866,Clockwatchers,Comedy
0120647,Deep Impact,Action
0120531,Woo,Comedy
0119506,Lawn Dogs,Drama
0120800,The Magic Sword: Quest for Camelot,Animation
0120685,Godzilla,Action
0118798,Bulworth,Comedy
0120669,Fear and Loathing in Las Vegas,Adventure
0120777,The Opposite of Sex,Comedy
0131436,I Got the Hook Up,Comedy
0119053,Almost Heroes,Adventure
0119313,Hope Floats,Drama
0119375,Insomnia,Crime
0120401,The Ugly,Drama
0120787,A Perfect Murder,Crime
0120828,Six Days Seven Nights,Action
0127723,Can't Hardly Wait,Comedy
0118894,Cousin Bette,Comedy
0139362,High Art,Drama
0118849,Children of Heaven,Drama
0150290,Dear Jesse,Documentary
0116141,Dream for an Insomniac,Romance
0126938,Hav Plenty,Comedy
0122529,Henry Fool,Comedy
0120762,Mulan,Animation
0120902,The X Files,Drama
0126344,I Went Down,Action
0118998,Doctor Dolittle,Comedy
0120780,Out of Sight,Crime
0120321,Smoke Signals,Comedy
0118789,Buffalo '66,Comedy
0120591,Armageddon,Action
0122151,Lethal Weapon 4,Action
0123987,Madeline,Comedy
0122718,Small Soldiers,Action
0138704,Pi,Drama
0140688,Whatever,Drama
0129387,There's Something About Mary,Comedy
0100142,Metropolitan,Comedy
0101917,Freddy's Dead: The Final Nightmare,Comedy
0105179,Prom Night IV: Deliver Us from Evil,Horror
0103956,Child's Play 3,Action
0104714,Lethal Weapon 3,Action
0120746,The Mask of Zorro,Action
0119910,Polish Wedding,Comedy
0102757,The Rapture,Drama
0119558,Lolita,Drama
0134619,Disturbing Behavior,Horror
0120741,Mafia!,Comedy
0120815,Saving Private Ryan,Drama
0137386,Billy's Hollywood Screen Kiss,Comedy
0109287,Blank Check,Comedy
0109520,D2: The Mighty Ducks,Comedy
0106868,A Far Off Place,Adventure
0107120,Hocus Pocus,Comedy
0104437,Honey I Blew Up the Kid,Adventure
0120768,The Negotiator,Action
0120783,The Parent Trap,Adventure
0131857,BASEketball,Comedy
0120687,The Governess,Drama
0124115,Seventh Heaven,Drama
0106273,And the Band Played On,Drama
0104868,The Mighty Ducks,Comedy
0104940,The Muppet Christmas Carol,Comedy
0104990,Newsies,Drama
0100477,The Rescuers Down Under,Animation
0107952,The Return of Jafar,Animation
0102803,The Rocketeer,Action
0111271,Squanto: A Warrior's Tale,Adventure
0111359,Tall Tale,Adventure
0108265,Swing Kids,Drama
0120694,Halloween H20: 20 Years Later,Horror
0102250,L.A. Story,Comedy
0101969,Grand Canyon,Crime
0107665,Needful Things,Crime
0101272,The Addams Family,Comedy
0120631,Ever After: A Cinderella Story,Comedy
0120832,Snake Eyes,Crime
0120813,Safe Men,Comedy
0101329,An American Tail: Fievel Goes West,Animation
0140796,Air Bud: Golden Receiver,Comedy
0118661,The Avengers,Action
0120703,How Stella Got Her Groove Back,Comedy
0120831,Slums of Beverly Hills,Comedy
0100240,The Neverending Story II: The Next Chapter,Adventure
0119517,Your Friends & Neighbors,Comedy
0124595,Return to Paradise,Drama
0120611,Blade,Action
0120576,Dance with Me,Drama
0118301,Dead Man on Campus,Comedy
0120901,Wrongfully Accused,Action
0119778,Next Stop Wonderland,Comedy
0120577,54,Drama
0119346,I Married a Strange Person!,Animation
0123324,Why Do Fools Fall in Love,Biography
0119453,A Merry War,Comedy
0120654,Dirty Work,Comedy
0119125,Firelight,Romance
0128442,Rounders,Crime
0123755,Cube,Drama
0124879,Simon Birch,Comedy
0119934,Without Limits,Biography
0100212,My Blue Heaven,Comedy
0100134,Men Don't Leave,Drama
0104412,Hero,Comedy
0105629,Toys,Adventure
0102558,Nothing But Trouble,Comedy
0101523,The Butcher's Wife,Comedy
0102469,Mortal Thoughts,Mystery
0104257,A Few Good Men,Drama
0107211,Indecent Proposal,Drama
0120788,Permanent Midnight,Biography
0120776,One True Thing,Drama
0120812,Rush Hour,Action
0118736,Six-String Samurai,Action
0120835,A Soldier's Daughter Never Cries,Drama
0122690,Ronin,Action
0146336,Urban Legend,Horror
0118863,Clay Pigeons,Comedy
0126604,Pecker,Comedy
0100594,The Sheltering Sky,Adventure
0109206,Bandit Queen,Biography
0105151,The Player,Comedy
0117276,Overnight Delivery,Comedy
0120587,Antz,Animation
0120823,The Impostors,Comedy
0120770,A Night at the Roxbury,Comedy
0120889,What Dreams May Come,Drama
0104952,My Cousin Vinny,Comedy
0119577,Love Is the Devil: Study for a Portrait of Francis Bacon,Biography
0139615,Slam,Drama
0120701,Holy Man,Comedy
0122642,One Tough Cop,Action
0119670,The Mighty,Comedy
0120603,Beloved,Drama
0144120,Bride of Chucky,Comedy
0120791,Practical Magic,Comedy
0147612,Happiness,Comedy
0118636,Apt Pupil,Crime
0120789,Pleasantville,Comedy
0120157,Soldier,Action
0150230,The Cruise,Documentary
0118799,Life Is Beautiful,Comedy
0124819,Orgazmo,Comedy
0100740,Tales from the Darkside: The Movie,Comedy
0120877,Vampires,Action
0120586,American History X,Crime
0116481,Hands on a Hard Body: The Documentary,Documentary
0120722,Living Out Loud,Comedy
0120684,Gods and Monsters,Biography
0133952,The Siege,Action
0120484,The Waterboy,Comedy
0127536,Elizabeth,Biography
0120879,Velvet Goldmine,Drama
0130018,I Still Know What You Did Last Summer,Horror
0155753,I'll Be Home for Christmas,Comedy
0119643,Meet Joe Black,Drama
0116488,Hard Core Logo,Comedy
0120660,Enemy of the State,Action
0134067,The Rugrats Movie,Animation
0120623,A Bug's Life,Animation
0120533,Celebrity,Comedy
0140888,Central Station,Drama
0166396,Waking Ned Devine,Comedy
0154420,The Celebration,Drama
0120595,Babe: Pig in the City,Adventure
0119304,Home Fries,Comedy
0165494,Ringmaster,Comedy
0124198,Very Bad Things,Comedy
0119248,Steam: The Turkish Bath,Drama
0155975,Psycho,Horror
0147004,Little Voice,Comedy
0120324,A Simple Plan,Crime
0141109,Jack Frost,Comedy
0120844,Star Trek: Insurrection,Action
0120794,The Prince of Egypt,Animation
0128445,Rushmore,Comedy
0138097,Shakespeare in Love,Comedy
0100507,Rocky V,Drama
0128853,You've Got Mail,Comedy
0120706,The General,Biography
0120863,The Thin Red Line,Drama
0133751,The Faculty,Horror
0120751,Mighty Joe Young,Action
0129290,Patch Adams,Biography
0120686,Stepmom,Comedy
0120633,A Civil Action,Drama
0142231,Down in the Delta,Drama
0119336,Hurlyburly,Comedy
0120857,Tea with Mussolini,Drama
0120514,Wilde,Biography
0144546,Outside Ozona,Comedy
0118564,Affliction,Drama
0127722,Another Day in Paradise,Crime
0120699,The Hi-Lo Country,Drama
0150915,Hilary and Jackie,Biography
0145734,Playing by Heart,Comedy
0132512,At First Sight,Drama
0120710,In Dreams,Drama
0139699,Varsity Blues,Comedy
0120458,Virus,Action
0110978,Texas Chainsaw Massacre: The Next Generation,Comedy
0120683,Gloria,Crime
0151691,My Name Is Joe,Drama
0149151,Still Crazy,Comedy
0112922,The Day of the Beast,Action
0160862,She's All That,Comedy
0138279,The 24 Hour Woman,Comedy
0120784,Payback,Action
0145893,Simply Irresistible,Comedy
0138987,20 Dates,Biography
0128133,The Harmonists,Biography
0174852,The Last Days,Documentary
0124298,Blast from the Past,Comedy
0139462,Message in a Bottle,Drama
0120764,My Favorite Martian,Comedy
0155776,Jawbreaker,Comedy
0132477,October Sky,Biography
0151804,Office Space,Comedy
0137338,200 Cigarettes,Comedy
0134273,8MM,Mystery
0123209,The Other Sister,Comedy
0120618,Breakfast of Champions,Comedy
0105128,Pet Sematary II,Fantasy
0106557,Children of the Corn II: The Final Sacrifice,Horror
0109415,Children of the Corn III: Urban Harvest,Horror
0122933,Analyze This,Comedy
0142192,The Corruptor,Action
0139134,Cruel Intentions,Drama
0159696,Relax... It's Just Sex,Comedy
0120646,The Deep End of the Ocean,Drama
0144814,The Rage: Carrie 2,Horror
0131646,Wing Commander,Action
0107626,My Boyfriend's Back,Comedy
0118665,Baby Geniuses,Comedy
0157016,I Stand Alone,Crime
0141098,Forces of Nature,Comedy
0160429,The King and I,Animation
0129332,Ravenous,Fantasy
0139668,True Crime,Crime
0118682,Bandits,Drama
0118892,Dangerous Beauty,Biography
0187819,Doug's 1st Movie,Family
0131369,Edtv,Comedy
0120757,The Mod Squad,Action
0122906,Among Giants,Romance
0120613,A Walk on the Moon,Drama
0133093,The Matrix,Action
0147800,10 Things I Hate About You,Comedy
0120274,Tango,Drama
0129280,The Out-of-Towners,Comedy
0120449,The Dreamlife of Angels,Drama
0119665,Metroland,Comedy
0154506,Following,Crime
0139239,Go,Comedy
0151738,Never Been Kissed,Comedy
0105399,Twin Dragons,Action
0126250,Cookie's Fortune,Comedy
0133363,Lovers of the Arctic Circle,Drama
0119219,Goodbye Lover,Comedy
0123964,Life,Comedy
0143261,Friends & Lovers,Drama
0136244,Hideous Kinky,Adventure
0125659,Open Your Eyes,Drama
0133189,SLC Punk!,Comedy
0120836,Lost & Found,Comedy
0120797,Pushing Tin,Comedy
0126886,Election,Comedy
0120907,eXistenZ,Action
0137494,Entrapment,Action
0138510,Idle Hands,Comedy
0162973,Get Real,Comedy
0115669,The King of Masks,Drama
0138874,Three Seasons,Drama
0155388,The Winslow Boy,Drama
0120616,The Mummy,Action
0118826,The Castle,Comedy
0120865,This Is My Father,Romance
0115005,Xiu Xiu: The Sent-Down Girl,Drama
0140379,A Midsummer Night's Dream,Comedy
0165078,After Life,Drama
0115693,Black Mask,Action
0138414,Edge of Seventeen,Comedy
0120659,Endurance,Biography
0120915,Star Wars: Episode I - The Phantom Menace,Action
0166252,The Love Letter,Comedy
0149723,Besieged,Drama
0120680,Frogs for Snakes,Comedy
0125439,Notting Hill,Comedy
0139809,The Thirteenth Floor,Mystery
0156794,Eternity and a Day,Drama
0126859,The Loss of Sexual Innocence,Drama
0128278,Instinct,Drama
0186508,Buena Vista Social Club,Documentary
0126261,Desert Blue,Drama
0141105,Free Enterprise,Comedy
0164085,Limbo,Adventure
0145660,Austin Powers: The Spy Who Shagged Me,Action
0120802,The Red Violin,Drama
0120855,Tarzan,Animation
0144214,The General's Daughter,Crime
0184510,Get Bruce,Documentary
0122541,An Ideal Husband,Comedy
0120731,The Legend of 1900,Drama
0130827,Run Lola Run,Crime
0120370,Trekkies,Documentary
0142342,Big Daddy,Comedy
0119038,The Dinner Game,Comedy
0119743,My Son the Fanatic,Comedy
0120891,Wild Wild West,Action
0162677,Summer of Sam,Crime
0101318,The Lovers on the Bridge,Drama
0163651,American Pie,Comedy
0137363,Arlington Road,Crime
0137439,Autumn Tale,Drama
0158811,Muppets from Space,Adventure
0185937,The Blair Witch Project,Horror
0120663,Eyes Wide Shut,Drama
0139414,Lake Placid,Action
0161100,The Wood,Comedy
0120878,The Velocity of Gary,Comedy
0157503,Drop Dead Gorgeous,Comedy
0171363,The Haunting,Fantasy
0141369,Inspector Gadget,Action
0162710,Trick,Comedy
0149261,Deep Blue Sea,Action
0132347,Mystery Men,Action
0163187,Runaway Bride,Comedy
0162830,Twin Falls Idaho,Drama
0144168,Dick,Comedy
0129167,The Iron Giant,Animation
0167404,The Sixth Sense,Drama
0155267,The Thomas Crown Affair,Crime
0168449,The Adventures of Sebastian Cole,Comedy
0120709,Illuminata,Drama
0138946,The Yards,Crime
0131325,Bowfinger,Comedy
0120620,Brokedown Palace,Drama
0165710,Detroit Rock City,Comedy
0168987,Better Than Chocolate,Comedy
0138487,Head On,Drama
0119614,Marcello Mastroianni: I Remember,Documentary
0118604,An American Werewolf in Paris,Comedy
0100419,Problem Child,Comedy
0102719,Problem Child 2,Comedy
0104740,Little Nemo: Adventures in Slumberland,Family
0119843,Oscar and Lucinda,Drama
0107798,The Pelican Brief,Crime
0130121,Mickey Blue Eyes,Comedy
0133046,Teaching Mrs. Tingle,Comedy
0176269,Universal Soldier: The Return,Action
0105698,Universal Soldier,Action
0188863,Love Stinks,Comedy
0156887,Perfect Blue,Animation
0160401,In Too Deep,Crime
0103617,Aces: Iron Eagle III,Action
0104839,Medicine Man,Adventure
0181733,On the Ropes,Documentary
0120657,The 13th Warrior,Action
0138304,The Astronaut's Wife,Drama
0160236,Dudley Do-Right,Comedy
0164108,The Muse,Comedy
0144286,The Lost Son,Crime
0163579,Chill Factor,Action
0125971,Outside Providence,Comedy
0126810,Bedrooms and Hallways,Comedy
0157183,West Beirut,Comedy
0145531,Stigmata,Horror
0164181,Stir of Echoes,Horror
0151582,The Minus Man,Crime
0178988,Whiteboyz,Drama
0102741,Queens Logic,Comedy
0107895,Public Access,Drama
0169547,American Beauty,Drama
0181316,Blue Streak,Action
0126916,For Love of the Game,Drama
0127296,Splendor,Comedy
0111342,La séparation,Drama
0108185,Sommersby,Drama
0111419,Thumbelina,Animation
0150377,Double Jeopardy,Crime
0120716,Jakob the Liar,Drama
0140397,Mumford,Comedy
0129884,Dog Park,Comedy
0160338,Guinevere,Drama
0159421,The Adventures of Elmo in Grouchland,Adventure
0168172,Simon Sez,Action
0164114,Drive Me Crazy,Comedy
0120188,Three Kings,Action
0133122,New Rose Hotel,Drama
0134033,Plunkett & Macleane,Action
0194314,Romance,Drama
0106664,The Dark Half,Horror
0156934,Random Hearts,Drama
0167427,Superstar,Comedy
0171804,Boys Don't Cry,Biography
0165854,The Limey,Crime
0165874,The Mating Habits of the Earthbound Human,Comedy
0100802,Total Recall,Action
0176093,Return with Honor,Documentary
0104507,Indochine,Drama
0119256,Hard Eight,Crime
0104431,Home Alone 2: Lost in New York,Adventure
0137523,Fight Club,Drama
0160916,The Story of Us,Comedy
0119114,Fever Pitch,Comedy
0192194,Julien Donkey-Boy,Comedy
0166896,The Straight Story,Biography
0200469,Bats,Horror
0168501,The Best Man,Comedy
0163988,Bringing Out the Dead,Drama
0142201,Crazy in Alabama,Comedy
0144640,Three to Tango,Comedy
0172627,Body Shots,Drama
0100502,RoboCop 2,Action
0185371,House on Haunted Hill,Horror
0166943,Music of the Heart,Drama
0120601,Being John Malkovich,Comedy
0144178,Dreaming of Joseph Lees,Romance
0119698,Princess Mononoke,Animation
0157075,The Suburbans,Comedy
0200849,My Best Fiend,Documentary
0170705,Train of Life,Comedy
0120596,The Bachelor,Comedy
0145681,The Bone Collector,Crime
0140352,The Insider,Biography
0181288,American Movie,Documentary
0156729,Last Night,Comedy
0200071,Rosetta,Drama
0106856,Falling Down,Crime
0100475,Repossessed,Comedy
0104837,Meatballs 4,Comedy
0101669,Dead Again,Crime
0105130,Peter's Friends,Comedy
0113416,The Incredibly True Adventure of Two Girls in Love,Comedy
0149691,Anywhere But Here,Comedy
0120655,Dogma,Adventure
0151137,The Messenger: The Story of Joan of Arc,Adventure
0190641,Pokémon: The First Movie - Mewtwo Strikes Back,Animation
0165773,Felicia's Journey,Drama
0118150,Where's Marlowe?,Comedy
0101605,The Commitments,Comedy
0105156,Poison Ivy,Drama
0119908,Poison Ivy: The New Seduction,Drama
0164312,42 Up,Documentary
0165859,Liberty Heights,Drama
0178737,Mansfield Park,Comedy
0162661,Sleepy Hollow,Fantasy
0143145,The World Is Not Enough,Action
0185125,All About My Mother,Drama
0105265,A River Runs Through It,Drama
0100680,Stanley & Iris,Drama
0101393,Backdraft,Action
0101889,The Fisher King,Comedy
0146675,End of Days,Action
0120363,Toy Story 2,Animation
0155711,Flawless,Comedy
0189744,Miss Julie,Drama
0134154,Ride with the Devil,Drama
0161023,Tumbleweeds,Drama
0104114,The Distinguished Gentleman,Comedy
0172396,The End of the Affair,Drama
0144715,Holy Smoke,Drama
0160513,A Map of the World,Drama
0158371,Sweet and Lowdown,Comedy
0100828,The Two Jakes,Crime
0150216,Cradle Will Rock,Drama
0205000,Deuce Bigalow: Male Gigolo,Comedy
0120689,The Green Mile,Crime
0124315,The Cider House Rules,Drama
0141974,The War Zone,Drama
0166485,Anna and the King,Drama
0182789,Bicentennial Man,Comedy
0164912,Stuart Little,Adventure
0162866,The Emperor and the Assassin,Drama
0120910,Fantasia 2000,Animation
0175880,Magnolia,Drama
0119079,Onegin,Drama
0151568,Topsy-Turvy,Biography
0106455,Boiling Point,Action
0146838,Any Given Sunday,Drama
0125664,Man on the Moon,Biography
0177789,Galaxy Quest,Comedy
0134119,The Talented Mr. Ripley,Crime
0195945,Next Friday,Comedy
0174856,The Hurricane,Biography
0145653,Angela's Ashes,Drama
0196857,Play It to the Bone,Comedy
0120866,Titus,Drama
0174268,The Third Miracle,Drama
0120834,Snow Falling on Cedars,Drama
0208261,The Life and Times of Hank Greenberg,Documentary
0156812,My Dog Skip,Comedy
0134983,Supernova,Horror
0169302,The Terrorist,Drama
0107659,Loaded Weapon 1,Action
0106364,Batman: Mask of the Phantasm,Animation
0102687,Poison,Drama
0100318,Pacific Heights,Thriller
0186975,Down to You,Comedy
0120662,Eye of the Beholder,Drama
0141399,Isn't She Great,Biography
0156639,The Big Tease,Comedy
0201840,The Cup,Comedy
0104187,Encino Man,Comedy
0104797,Malcolm X,Biography
0105417,Sister Act,Comedy
0108147,Sister Act 2: Back in the Habit,Comedy
0104389,The Hand That Rocks the Cradle,Drama
0106246,Alive,Adventure
0105323,Scent of a Woman,Drama
0105793,Wayne's World,Comedy
0108525,Wayne's World 2,Comedy
0104694,A League of Their Own,Comedy
0105112,Patriot Games,Action
0103855,The Bodyguard,Action
0104070,Death Becomes Her,Comedy
0104231,Far and Away,Adventure
0104454,Howards End,Drama
0105415,Singles,Comedy
0105665,Twin Peaks: Fire Walk with Me,Drama
0105812,White Men Can't Jump,Comedy
0103893,Buffy the Vampire Slayer,Action
0104684,Hard Boiled,Action
0103905,Man Bites Dog,Comedy
0104815,El Mariachi,Action
0105477,Stop! Or My Mom Will Shoot,Action
0104291,Forever Young,Drama
0104040,The Cutting Edge,Drama
0105046,Of Mice and Men,Drama
0103759,Bad Lieutenant,Crime
0134084,Scream 3,Horror
0105414,Single White Female,Drama
0144117,The Boondock Saints,Action
0171356,Gun Shy,Comedy
0144801,The Brandon Teena Story,Documentary
0116102,Different for Girls,Comedy
0163978,The Beach,Adventure
0184907,Snow Day,Adventure
0220099,The Tigger Movie,Animation
0209189,Not One Less,Drama
0181984,Boiler Room,Crime
0162983,Hanging Up,Comedy
0134847,Pitch Black,Horror
0190138,The Whole Nine Yards,Comedy
0159272,Beautiful People,Comedy
0221023,Black Tar Heroin: The Dark End of the Street,Documentary
0184858,Reindeer Games,Action
0185014,Wonder Boys,Comedy
0158583,Deterrence,Drama
0164756,Mifune,Romance
0186045,Drowning Mona,Crime
0156841,The Next Best Thing,Comedy
0181151,What Planet Are You From?,Comedy
0218043,Beyond the Mat,Documentary
0165798,Ghost Dog: The Way of the Samurai,Action
0183523,Mission to Mars,Adventure
0142688,The Ninth Gate,Drama
0181530,East/West,Drama
0101698,Defending Your Life,Comedy
0102138,JFK,Drama
0108526,We're Back! A Dinosaur's Story,Animation
0195685,Erin Brockovich,Biography
0195714,Final Destination,Horror
0103074,Thelma & Louise,Adventure
0100168,Mo' Better Blues,Drama
0102175,Jungle Fever,Drama
0109578,Death Wish V: The Face of Death,Action
0101787,Dying Young,Drama
0101615,Cool as Ice,Comedy
0100758,Teenage Mutant Ninja Turtles,Action
0103060,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Action
0108308,Teenage Mutant Ninja Turtles III,Action
0113133,Funny Bones,Comedy
0107050,Grumpy Old Men,Comedy
0165929,Romeo Must Die,Action
0195778,Here on Earth,Drama
0202402,Whatever It Takes,Comedy
0191043,The Color of Paradise,Adventure
